date,temp,rain,wind,humid,pressure
2010.08.16,24.8,0.1,2.1,78.3,999.5
2010.08.17,26.3,,1.3,65.4,1001.2
2010.08.18,26,19.5,2,81.9,1005.3
2010.08.19,28.5,,2,72.5,1008.6
2010.08.20,28.6,0.5,2.1,71.9,1008
2010.08.21,28.6,,2.1,69.3,1006
2010.08.22,28.7,0.1,3.4,69.8,1003.6
2010.08.23,26.4,21,3.6,84.3,1002.1
2010.08.24,23.7,9.5,1.5,85.4,1003.3
2010.08.25,21.6,50.5,2.8,89,1002.9
2010.08.26,24,10,2.7,87.4,1002.9
2010.08.27,25.8,92.5,2.2,81.9,1003.9
2010.08.28,25.5,12.5,2.5,83.3,1000.9
2010.08.29,23.7,99,1.6,91.8,999.6
2010.08.30,25.8,1.5,1.9,73.3,999.9
2010.08.31,24.9,2,1.4,80.1,1002
2010.09.01,26,14.5,2.7,81.6,1003.2
2010.09.02,24,37,4.9,83.8,999.7
2010.09.03,25.4,3,2.1,82.4,1004.3
2010.09.04,26.8,,2,75.8,1003.9
2010.09.05,25.1,49.5,2.1,83.3,1002.7
2010.09.06,25.5,,2.1,77.3,999.1
2010.09.07,26.3,,4.1,56.5,998.2
2010.09.08,22.7,,3.3,48.8,1004.6
2010.09.09,20.9,90.5,2.6,88,1003
2010.09.10,24,74.5,4.5,92,998.8
2010.09.11,23.7,68.5,1.4,90.9,997.8
2010.09.12,22.8,15.5,1.7,85.4,997.9
2010.09.13,23.9,,2,76.3,1001.4
2010.09.14,24,,1.5,71.1,1004.7
2010.09.15,24.7,,1.8,56.8,1003.7
2010.09.16,24.5,,2.1,61.8,1002.5
2010.09.17,24.3,,2.3,66.4,1002.6
2010.09.18,25.2,,2.4,58.4,1002.2
2010.09.19,20.8,17.5,2.1,83.4,1001.7
2010.09.20,21.7,25.5,2.2,82.3,1001.9
2010.09.21,21.4,259.5,2.5,93.1,1000.1
2010.09.22,16.7,0.5,2.1,81.9,1003.1
2010.09.23,17,,1.7,62.6,1006
2010.09.24,17.6,,1.7,61.5,1007.6
2010.09.25,18.6,,1.6,59.5,1008.1
2010.09.26,18.6,,1.8,60.4,1008.8
2010.09.27,19,15.5,2.7,73.9,1004.9
2010.09.28,15.6,0,3,49.8,1007.7
2010.09.29,13,,1.6,61.1,1010.6
2010.09.30,14.6,,1.6,61.5,1010.4
2010.10.01,16,,1.8,66.1,1011.3
2010.10.02,16,15,2.9,79,1006.6
2010.10.03,17,7,3.2,78.5,998.8
2010.10.04,14,3,2.6,77.1,999.1
2010.10.05,15,,1.6,70.8,1004.4
2010.10.06,16.1,,1.7,70.3,1009
2010.10.07,17.3,,1.7,69,1010.3
2010.10.08,18.9,,2.2,65.3,1007.1
2010.10.09,19.4,,2.4,66.5,1001.8
2010.10.10,18.5,,2.1,73.1,1004.4
2010.10.11,18.3,,1.8,80.4,1005.3
2010.10.12,16.6,0.1,2.4,76.1,1005.9
2010.10.13,15.7,,1.6,73.1,1004.5
2010.10.14,15.7,0.5,2.2,70,1003.6
2010.10.15,13.1,,2.8,49.5,1006.1
2010.10.16,16,,2.8,62,1008
2010.10.17,15.6,,2,54,1012.9
2010.10.18,13.9,,1.4,47.1,1015.1
2010.10.19,15.9,,2,58.1,1013.6
2010.10.20,15.2,,1.8,71.3,1011
2010.10.21,15.8,,1.8,64.5,1009.9
2010.10.22,16.9,,2.2,59.3,1011.7
2010.10.23,15.9,,1.8,65,1009.9
2010.10.24,17.2,,2,62.9,1003.5
2010.10.25,9.9,,4.7,46.9,1006.2
2010.10.26,4,,3.4,26.3,1018.1
2010.10.27,5.6,,2.1,35.3,1018.7
2010.10.28,7.2,,1.9,37.5,1014.8
2010.10.29,9.6,,1.9,37.4,1016.2
2010.10.30,11.7,,1.7,43.6,1016.3
2010.10.31,12,,2,52.6,1012.7
2010.11.01,11.4,,3.1,52.3,1009
2010.11.02,5,,3.8,33.8,1011.9
2010.11.03,7.2,,2.1,52.8,1014.7
2010.11.04,10.6,,2.4,66.6,1013.3
2010.11.05,11.2,,2,80.1,1012.6
2010.11.06,12.7,,2,83.1,1011.4
2010.11.07,12.3,2,1.8,74,1006.1
2010.11.08,7,0.5,5.3,62.5,1002.5
2010.11.09,2.9,,5.3,41.8,1007.3
2010.11.10,4.1,,1.9,37.9,1010.8
2010.11.11,9.3,1,4.2,46.5,1004.1
2010.11.12,8.9,0.4,3.4,58,1010.4
2010.11.13,11.1,0,3.3,56.5,1014.8
2010.11.14,5.8,0,3.5,39.9,1018.7
2010.11.15,1.4,,2.9,37,1019.7
2010.11.16,3.7,,2.6,54.4,1014.9
2010.11.17,6.5,0,2,62.4,1014.7
2010.11.18,6.5,,1.8,56,1014.7
2010.11.19,5.9,,1.9,60.1,1009.9
2010.11.20,7.9,,2.5,58.1,1007.8
2010.11.21,11,,3,64.4,1003.3
2010.11.22,6.2,5,3.8,51.6,1004.5
2010.11.23,5.9,,1.9,44.9,1010.8
2010.11.24,6.3,,1.8,62.1,1010.9
2010.11.25,3.1,,3.2,50.9,1010.6
2010.11.26,0.4,,2.4,32.5,1011.3
2010.11.27,1.3,1,4.2,47.3,1006.6
2010.11.28,-1.3,1,3,44.6,1013.8
2010.11.29,3.2,,1.9,61.4,1012.3
2010.11.30,7.3,0,1.7,75.1,1008.2
2010.12.01,7.2,,2.2,81.4,1009.3
2010.12.02,9.5,0.3,3,70,1003.6
2010.12.03,0,,5.1,50.8,1007.7
2010.12.04,1.7,,2.7,54.3,1010.5
2010.12.05,8.2,0,1.8,68.3,1006.7
2010.12.06,3,,4,58.9,1007
2010.12.07,-0.7,,2.4,37.4,1007.2
2010.12.08,0.4,2.5,2.4,73.5,1000.1
2010.12.09,-1.8,,2.3,56.3,1007
2010.12.10,2.9,1.5,4.2,59.8,1000.1
2010.12.11,-3.5,,4.4,38.4,1010.3
2010.12.12,-1.2,,3.5,31.4,1014.2
2010.12.13,3.7,,2.4,38.1,1007.2
2010.12.14,-4,,4.7,43.3,1011.9
2010.12.15,-10.5,,3.9,37.8,1014.1
2010.12.16,-7.7,0,2,46.1,1008.5
2010.12.17,-2.1,1.4,3,74.5,1003.9
2010.12.18,0.1,,2.7,51.4,1010.9
2010.12.19,4.9,0.4,2.5,67.9,1007.2
2010.12.20,4.1,,1.8,71,1008.5
2010.12.21,4.9,,1.9,49.1,1003.3
2010.12.22,4,,1.7,61.6,1005.2
2010.12.23,-1.9,,4,52,1012.5
2010.12.24,-12.3,,4.4,36.1,1016.6
2010.12.25,-11.2,,4.4,40.5,1010.2
2010.12.26,-9.3,,2.8,47.9,1002.2
2010.12.27,-4.9,0.2,2.3,72.3,1001.7
2010.12.28,-2.6,6,2.7,80.8,999.8
2010.12.29,-5.7,0.1,2.2,55.4,1007.7
2010.12.30,-6.1,3.7,3.8,70.4,1000.4
2010.12.31,-8.7,,3.1,57.3,1004
2011.01.01,-6.8,,1.9,61,1011.9
2011.01.02,-5.4,,1.9,62.3,1016.5
2011.01.03,-4.5,,2.1,66.4,1012.3
2011.01.04,-3.9,,2.2,66.4,1011.1
2011.01.05,-4,,3.8,62.9,1010.5
2011.01.06,-7.6,,2.9,53.5,1015.4
2011.01.07,-7,,2.1,48.8,1017.7
2011.01.08,-3.6,0.2,2.5,67.9,1013.9
2011.01.09,-7,0,4.1,52.6,1015
2011.01.10,-8.2,,2.4,44,1015.5
2011.01.11,-5.4,1.9,2.5,70.3,1007
2011.01.12,-8.2,,3.4,44.6,1012.2
2011.01.13,-5.9,,1.8,47,1015.5
2011.01.14,-3.8,1.1,3.4,59.1,1015.1
2011.01.15,-12.2,,4.9,40,1015.9
2011.01.16,-14.5,,3.4,45.4,1016.9
2011.01.17,-9.7,,2.4,49.8,1019.7
2011.01.18,-6.7,,2.2,48.9,1018.1
2011.01.19,-6.6,0,2.7,46.4,1016.9
2011.01.20,-8.2,,2.7,43.6,1016
2011.01.21,-6.8,,2.5,44.4,1015.2
2011.01.22,-4.3,0.4,2.5,59.8,1016.1
2011.01.23,-4.5,5.3,2.6,72.5,1013.8
2011.01.24,-8.8,,3.1,60.8,1016.4
2011.01.25,-8.4,,2.6,60.1,1020.3
2011.01.26,-8.5,,3.2,51.5,1024.1
2011.01.27,-8.9,,2.8,47.3,1026.8
2011.01.28,-7.9,,2.8,43.3,1022
2011.01.29,-9.1,,3.7,43.1,1017.9
2011.01.30,-10.1,,3.7,43.5,1018.1
2011.01.31,-6.2,0,1.9,61.5,1016.7
2011.02.01,-0.2,,1.9,68,1013.8
2011.02.02,1.3,,1.6,60.9,1012.4
2011.02.03,1.5,,1.4,75.9,1011
2011.02.04,1.2,,2,77.8,1009.4
2011.02.05,1.1,,1.8,72.9,1010.6
2011.02.06,0.3,,1.6,75.4,1006.5
2011.02.07,0.3,,1.8,63.6,1006.9
2011.02.08,2.9,,2.2,44.9,1000.2
2011.02.09,-1.2,,3.4,46.5,1007.4
2011.02.10,-2.1,,2.2,35,1010
2011.02.11,-2.9,,3.1,42,1008.8
2011.02.12,-5.9,,3.4,43,1012.8
2011.02.13,-4.8,,2.2,39.5,1014.4
2011.02.14,-3.4,,1.9,46.5,1014.1
2011.02.15,-1.8,,2.4,52.1,1019
2011.02.16,-0.6,,1.8,55.5,1014.7
2011.02.17,0.9,0.1,2.5,62,1007.5
2011.02.18,1.6,,2.2,51.5,1012.2
2011.02.19,1.4,,2.2,50.8,1014
2011.02.20,5.3,,2.7,43.9,1015.1
2011.02.21,6.2,,2.9,43.5,1015.7
2011.02.22,6.2,,1.9,48.1,1014.1
2011.02.23,5.6,,2.3,52.1,1010.8
2011.02.24,6.1,,2.5,57.4,1008.8
2011.02.25,2,,3.5,42.9,1016
2011.02.26,6.2,,3.2,36.1,1016.4
2011.02.27,4.2,28.5,6.2,84.8,1007.5
2011.02.28,2.8,0.5,4.7,73.8,1006.6
2011.03.01,0.5,2.3,3.3,74.5,1004.8
2011.03.02,-2.1,,4.2,40.5,1010.2
2011.03.03,-2.1,,3.4,42.6,1011.7
2011.03.04,0.1,,2.8,50.6,1013.9
2011.03.05,2.1,,2.3,68.5,1012.4
2011.03.06,3.4,,2.4,68.8,1007.1
2011.03.07,1.6,,3.9,45.1,1005.3
2011.03.08,1.6,,4.3,44.8,1007.9
2011.03.09,0.2,,4.3,40.8,1013.6
2011.03.10,1.4,,3.4,52.4,1012.2
2011.03.11,4.6,,3.2,46,1011.5
2011.03.12,7.8,,3.5,46.5,1009.8
2011.03.13,10.7,,3.1,65.5,1008.7
2011.03.14,6.7,,3.1,72.8,1007.1
2011.03.15,1.5,,5.1,40,1007.6
2011.03.16,-0.4,0,4.1,34.4,1010.8
2011.03.17,0.8,,3.1,39.6,1014.8
2011.03.18,5.7,,3.5,38.3,1012.5
2011.03.19,8.8,0,3.7,48.1,1007.7
2011.03.20,6.9,5,2.3,65.6,1004.1
2011.03.21,8,,3.2,43.4,1006.6
2011.03.22,1.8,,4.1,25.1,1012.3
2011.03.23,2.2,,3.7,39.9,1013.6
2011.03.24,2.9,5.8,3,63.4,1011
2011.03.25,2.2,,4.4,43.9,1013.5
2011.03.26,3.6,,3.4,41.9,1016.6
2011.03.27,5.1,0,3,54.3,1014.3
2011.03.28,5.2,1.5,2.9,68.1,1013.5
2011.03.29,4.8,,2.9,63,1013.7
2011.03.30,7.3,,3.2,61.5,1011.5
2011.03.31,9.2,,2.8,54.6,1012
2011.04.01,9.1,,2.8,47,1011.1
2011.04.02,8.9,,2.2,51.6,1009.6
2011.04.03,9.6,,2.8,50.9,1010
2011.04.04,10.1,,2.7,40.4,1013.9
2011.04.05,10.7,,2.6,28.5,1015.8
2011.04.06,10.6,,2.8,31.1,1013.2
2011.04.07,9.6,7,1.8,89.3,1007.1
2011.04.08,11.4,,2.9,55.9,1008.6
2011.04.09,9.9,,3,54,1010.1
2011.04.10,10.8,1.5,3.5,55.4,1006.2
2011.04.11,10.4,,4.1,32.6,1006.6
2011.04.12,10.2,,3.6,38.1,1008.6
2011.04.13,11.3,,3.2,44.1,1007.4
2011.04.14,12.4,,2.6,44.4,1001.8
2011.04.15,12.2,0.1,3.5,77.1,996.5
2011.04.16,12.1,,3.2,26.3,1003.7
2011.04.17,12,,3.4,49.8,1000.2
2011.04.18,6.7,2,3.7,70.1,995.9
2011.04.19,10.8,,3.6,41.6,1003.4
2011.04.20,11.2,,3.5,49.3,1008.4
2011.04.21,13.5,,2.4,32.4,1006.7
2011.04.22,8.9,19,3.3,83.9,998.5
2011.04.23,9.7,,4.5,59.6,998.2
2011.04.24,9.7,,4.5,58.5,998.3
2011.04.25,11.3,0,4.6,61,999.4
2011.04.26,10.5,2.5,4.3,82,993.2
2011.04.27,11.4,5,2.9,74.3,991.3
2011.04.28,10.4,0,3.6,57,998.1
2011.04.29,13.2,4,2.5,47.4,1000.5
2011.04.30,13,69,3.2,93.6,992.3
2011.05.01,12.5,0,4,74.9,995.7
2011.05.02,14.2,,2.8,57.6,1003.2
2011.05.03,15.3,,3.1,44.1,1002.1
2011.05.04,15.9,,1.5,41.5,1004.7
2011.05.05,17.5,,2.9,35.9,1004.4
2011.05.06,15.4,0.5,2.2,63.3,999.6
2011.05.07,14.5,3.5,3.6,80.6,998.5
2011.05.08,17.3,,1.9,56.1,1002.8
2011.05.09,17.6,4,3.9,78.8,997.2
2011.05.10,16.5,6.5,2.3,89.3,995.4
2011.05.11,17.2,14,4.6,74.6,993.6
2011.05.12,15.7,0,3.3,64,992.6
2011.05.13,14.6,,4.5,56.5,993.8
2011.05.14,17.2,,4.1,39.8,999.3
2011.05.15,17.2,,4.3,50,1001.8
2011.05.16,16.4,,3,48.4,1003.1
2011.05.17,17.5,,2.5,35.4,1001.5
2011.05.18,20.5,0,3.4,40.9,1001.4
2011.05.19,20.7,0.4,4.6,60.4,1002.1
2011.05.20,17.5,15,3,89.8,1000.8
2011.05.21,14.5,2,1.8,85.1,1001.8
2011.05.22,17.3,,1.6,57.8,1004.7
2011.05.23,19.5,,2,45.3,1004.9
2011.05.24,21.5,,2,39.5,1005.5
2011.05.25,22.7,,1.7,41.4,1004.8
2011.05.26,20.7,0,1.9,47.9,1004.8
2011.05.27,20.1,,2,53.5,1002.7
2011.05.28,22.4,,1.7,48,1002.5
2011.05.29,24.4,,2.3,40.4,1000.2
2011.05.30,22.7,,2.6,41.6,1000.2
2011.05.31,18.7,7.5,2.7,66.5,998
2011.06.01,18,21.5,2.4,76.9,998.5
2011.06.02,19,,2.3,73.6,1001.7
2011.06.03,19,,3.4,67,999.4
2011.06.04,18.7,0.5,3.6,76.8,998.8
2011.06.05,20.4,,2.8,62.6,998.5
2011.06.06,20.9,,2.5,50.5,997.3
2011.06.07,20.9,0,2.2,45.8,993.4
2011.06.08,22,1.5,3,55.8,994
2011.06.09,19.4,0,3.2,76.5,995.3
2011.06.10,21.4,0,1.7,71.4,994.5
2011.06.11,24,0,2.6,45.8,994
2011.06.12,23.4,0,2.2,49.5,994.3
2011.06.13,21,0.5,3,69.9,995.8
2011.06.14,22.8,,2.4,57.6,998.5
2011.06.15,25.2,1,2,50.8,998.2
2011.06.16,26.5,,2.1,43.3,997.6
2011.06.17,24.9,0,2.6,43,998.8
2011.06.18,24.5,,2.6,52.5,997
2011.06.19,26.6,,2,50.4,997.2
2011.06.20,26.6,,3.1,52.5,997.1
2011.06.21,24.1,,3.2,59.9,999.7
2011.06.22,22.7,16,2,83.6,995.2
2011.06.23,22,41,4.6,92.3,989.2
2011.06.24,19.7,10.5,2.9,88.9,994.3
2011.06.25,18.3,37,4.8,84.9,1000.2
2011.06.26,19.2,40,6.9,82.1,990.8
2011.06.27,19.2,11.5,4.4,85.9,993.6
2011.06.28,24.1,0.5,2,67.3,999.9
2011.06.29,21,177,2.7,92.3,1000.3
2011.06.30,23.8,46,2.5,87.4,998.9
2011.07.01,25.1,,2,78.9,995.5
2011.07.02,24.7,0,1.5,82.3,993
2011.07.03,22.6,115,2.2,92.1,987.7
2011.07.04,22.5,,3.1,76.8,991
2011.07.05,24.3,,2.5,64.6,993.5
2011.07.06,25.6,,1.7,60.9,990.3
2011.07.07,22.9,42.5,1.9,84.9,989.1
2011.07.08,22.4,13,2.6,84.1,994.3
2011.07.09,23.6,15,1.8,83.5,998.1
2011.07.10,24.2,6,2.2,80.4,1001.4
2011.07.11,21.2,42.5,2.1,90.3,1002.6
2011.07.12,22.8,51.5,2.1,87.9,1001.2
2011.07.13,24.3,29,2.2,85.6,998.5
2011.07.14,23.6,38,2.6,89.5,998.9
2011.07.15,23.4,15,2.4,89.4,998.6
2011.07.16,22.8,54.5,1.4,91.1,998.2
2011.07.17,25.1,1,1.8,82.5,996.6
2011.07.18,28.7,,3,62.8,993.9
2011.07.19,28.5,,5.2,55.5,989.5
2011.07.20,27.6,,3.5,50.3,992.5
2011.07.21,27.1,,3.3,48,995.1
2011.07.22,24.1,1.5,2.1,71,997
2011.07.23,25.4,3,2.4,76.3,997.5
2011.07.24,24.8,8,2,81.6,997.8
2011.07.25,24.9,27.5,2.1,85.3,999.4
2011.07.26,24.8,171,2.7,81,998.9
2011.07.27,24,301.5,2.6,92.1,998.6
2011.07.28,24.7,115,3.7,89,998.6
2011.07.29,26.2,7.5,2.5,81.6,997.5
2011.07.30,27.2,0,2,75.3,995.6
2011.07.31,24.7,73,1.8,87.8,994.6
2011.08.01,25.6,0.5,2.9,81.1,996
2011.08.02,26.1,0.5,3.2,77.5,998.8
2011.08.03,25.4,41.5,2.3,83,998.1
2011.08.04,25.4,10,1.6,86.3,998.2
2011.08.05,28.9,,1.8,67.8,997.9
2011.08.06,28.5,1.5,2.5,67.5,997.8
2011.08.07,28.7,4.5,4.4,63.9,995.5
2011.08.08,24.7,39.5,5.8,84.8,991.3
2011.08.09,26,0,3.5,76.3,997.8
2011.08.10,25.8,0.3,3,81,999.5
2011.08.11,26.6,0,2.8,78.9,998.1
2011.08.12,25.3,19.5,2.1,86.5,996
2011.08.13,25.3,6.5,2.3,83.9,994.7
2011.08.14,25,9.5,2.3,86.8,995.9
2011.08.15,24.5,0.5,1.9,87.3,996.3
2011.08.16,25,16,2.5,87.8,993.2
2011.08.17,23.7,4,1.9,91.1,992.8
2011.08.18,25.2,0,1.9,73.3,996.4
2011.08.19,24.4,,2.2,75.6,1000.7
2011.08.20,23.1,0.5,2.4,76.9,1001.6
2011.08.21,24.4,,2,68.4,1000.7
2011.08.22,23.5,3.5,2.2,71.4,1000.6
2011.08.23,24.3,,2.1,60.1,1000.1
2011.08.24,24.8,,3,57.9,1002.3
2011.08.25,25.7,,2.2,57.3,1004.3
2011.08.26,26.4,,2.8,57.5,1005.7
2011.08.27,27.6,,2.3,59.5,1004.6
2011.08.28,27.3,,2.2,66.8,1003.1
2011.08.29,26.8,,2.2,75.6,1002.5
2011.08.30,27.1,8.5,1.9,70,999.6
2011.08.31,27.9,,2,62.6,996.4
2011.09.01,27,,1.9,63.3,995
2011.09.02,26.9,,2.9,58.1,994
2011.09.03,25.1,,3.3,48,997
2011.09.04,23.7,,2.2,47.6,997.8
2011.09.05,23.8,,2.3,55.9,996.1
2011.09.06,23.4,,2.8,52.5,995.5
2011.09.07,22.6,,2,49.9,996.9
2011.09.08,22.3,0,2.8,53.8,1001.3
2011.09.09,19.9,2.5,1.2,75.5,1007.5
2011.09.10,21.5,,2.5,68.6,1009.8
2011.09.11,21.2,0,2.8,77.1,1006.9
2011.09.12,23.3,0,1.6,69.6,1005.9
2011.09.13,25,,1.6,50.3,1004.1
2011.09.14,24.4,,2,70.9,1002.9
2011.09.15,25.7,,2.5,68.8,1001.5
2011.09.16,25.6,,1.7,68.1,998.3
2011.09.17,25.8,0,2.3,65.6,997.5
2011.09.18,21,0.5,3.9,63,1002.6
2011.09.19,16.8,0.1,4.2,56.1,1006.9
2011.09.20,17.7,,3.6,44.5,1003.8
2011.09.21,18.1,,2.2,44.4,1000.2
2011.09.22,18.1,,2.2,49.8,1002.2
2011.09.23,19.5,,2.1,49.9,1005.1
2011.09.24,19.6,,2.4,55.9,1008.8
2011.09.25,20,,1.7,61.3,1011.5
2011.09.26,21.2,,1.8,52.1,1010
2011.09.27,21.8,,2.1,41.1,1008.5
2011.09.28,19.8,,2.5,52.6,1007.7
2011.09.29,16.9,22.5,2.4,83.3,1002.7
2011.09.30,14.8,,3.7,49.5,1007.6
2011.10.01,12.7,,2.5,48.9,1012.1
2011.10.02,13.3,,2.8,42.1,1013.8
2011.10.03,13.8,,1.8,44.3,1014.4
2011.10.04,14.9,,1.9,47.3,1012.1
2011.10.05,16.4,,2.1,51.5,1005.9
2011.10.06,16.5,,3.4,54.1,1004.2
2011.10.07,15.4,,2.1,57.5,1009.8
2011.10.08,16.2,,1.8,55.3,1012.5
2011.10.09,16.6,,1.8,59,1012.4
2011.10.10,16.9,,1.9,69.6,1011.4
2011.10.11,16.5,,1.9,58.1,1009.8
2011.10.12,14.7,,1.2,52.5,1008.7
2011.10.13,16.6,,1.4,51.4,1005.1
2011.10.14,14.4,5,1.9,79.3,1002.2
2011.10.15,13,20,1.9,85.3,998.3
2011.10.16,14.8,0.5,3.7,62.8,999.8
2011.10.17,11.2,,3.4,34.3,1009.2
2011.10.18,9.4,,1.7,37.4,1015.1
2011.10.19,12.8,,1.7,44,1015.6
2011.10.20,15.5,,2.3,52.4,1014.1
2011.10.21,17.3,,2.6,53.1,1009.3
2011.10.22,17.1,,1.8,59.8,1005.1
2011.10.23,16.5,0,2.3,66.3,1007.6
2011.10.24,12.3,1.5,3.2,72.3,1006.5
2011.10.25,7.6,,2.9,36.9,1013.8
2011.10.26,9.5,,1.5,42.8,1015.2
2011.10.27,12.7,,1.9,43.6,1015.5
2011.10.28,14.5,,1.5,49.6,1014
2011.10.29,12,5,1.5,80.5,1011.8
2011.10.30,14.8,,1.7,54.8,1011.3
2011.10.31,15,,1.4,42.8,1015.6
2011.11.01,16.1,,1.8,45.9,1015.2
2011.11.02,16.2,,1.7,46.1,1014.4
2011.11.03,16.8,,1.6,49.1,1015
2011.11.04,18.4,1,2.3,67.6,1013.7
2011.11.05,19.9,0.1,2.3,67.5,1008.7
2011.11.06,14.6,12,3.9,79.8,1009.5
2011.11.07,15.1,,2,68.9,1010.1
2011.11.08,14.9,,2.1,65,1009.2
2011.11.09,14.5,,3.6,59.4,1009.9
2011.11.10,14.1,,3,54.1,1008.3
2011.11.11,12.5,1,1.8,71.1,1006.1
2011.11.12,12,,2.1,66.5,1007.6
2011.11.13,11.3,,3.3,53.9,1008.9
2011.11.14,6.4,,2.9,37.3,1014.8
2011.11.15,7.2,,1.7,43.8,1019.9
2011.11.16,10.9,,2.2,51.1,1019.8
2011.11.17,13.6,0,3.2,52.9,1015.4
2011.11.18,14.2,6,3.1,81,1002.5
2011.11.19,10.6,0.2,4.3,71.4,999.7
2011.11.20,0.4,,4.5,40.5,1016.2
2011.11.21,1.6,,2,39.1,1020.6
2011.11.22,5.6,0.1,2.6,53.1,1014.7
2011.11.23,2.8,4.5,4.4,68.5,1008.4
2011.11.24,-1.6,,2.9,45.8,1017.9
2011.11.25,2.8,0,1.7,49.4,1019.5
2011.11.26,5.6,0,2.7,55.9,1015.7
2011.11.27,13.5,0,3.2,73.5,1010.8
2011.11.28,14.6,0.3,1.3,82.8,1010.8
2011.11.29,11.3,1,2.4,87.5,1011.8
2011.11.30,4.7,30,5,82.8,1013.1
2011.12.01,5.8,,3.9,55,1014.8
2011.12.02,5.5,1.5,4,58.6,1010.1
2011.12.03,5.3,3.5,2.5,73.6,1007.7
2011.12.04,2.5,,2.6,51.4,1015.3
2011.12.05,1.5,,2,35.9,1020.1
2011.12.06,3.9,,2.2,39.3,1018.7
2011.12.07,4,,2.2,60.1,1015.9
2011.12.08,0.1,,3.8,59.6,1012.7
2011.12.09,-2.7,0,2.7,50.8,1016.1
2011.12.10,-1.7,0,2.2,48.6,1014.8
2011.12.11,2.8,0,1.9,64.6,1015.2
2011.12.12,3.5,0,2.3,54.4,1016.3
2011.12.13,1.5,,1.8,42.8,1016.8
2011.12.14,2.4,0,2.4,60.9,1012.8
2011.12.15,-3.9,,3.9,38.8,1017
2011.12.16,-7.1,,3.9,39.1,1019.4
2011.12.17,-5.8,,1.7,45.6,1021
2011.12.18,-2.4,0,2.2,46.8,1019.2
2011.12.19,-2.4,,2,38.3,1019.3
2011.12.20,-0.3,,1.9,40.8,1017.9
2011.12.21,1.9,0.7,2.7,61.8,1012.4
2011.12.22,-5.5,,4.8,33.9,1015.3
2011.12.23,-5.4,0.6,2.2,42.8,1014.5
2011.12.24,-5.2,0.5,3.7,54,1012.8
2011.12.25,-7.1,,3.6,35.4,1019.2
2011.12.26,-7.1,,2.6,29.1,1023.9
2011.12.27,-4,,1.8,37.4,1024.1
2011.12.28,-0.5,0.3,1.6,65,1019.2
2011.12.29,-1.7,,2.8,66.1,1017.7
2011.12.30,-3,,1.6,66.6,1020.1
2011.12.31,-1.9,,1.6,66.5,1016.8
2012.01.01,-3,0,2.9,64.5,1013.8
2012.01.02,-4.8,,2.3,66.5,1015.7
2012.01.03,-4.5,0.4,2.5,68.3,1011
2012.01.04,-7.4,0,3.1,55.4,1015.1
2012.01.05,-5.7,,1.5,49.8,1018.5
2012.01.06,-2.8,,2.5,42.9,1020.4
2012.01.07,-3.8,,1.6,46.5,1024.1
2012.01.08,-2.5,,1.7,54.3,1021.1
2012.01.09,-0.3,0,1.9,66.1,1019.1
2012.01.10,-2.5,,2.5,53.9,1017.2
2012.01.11,-6,,3.1,42.3,1020.2
2012.01.12,-4.6,0,2.5,56.5,1017.8
2012.01.13,-1.2,,2.5,52.8,1013.7
2012.01.14,-1.5,,2.1,51.6,1013.6
2012.01.15,-2.6,,2.4,44.5,1011.4
2012.01.16,1,,1.4,44.6,1008.9
2012.01.17,2.8,,1.8,48.5,1010
2012.01.18,1.4,,1.7,39.8,1012.3
2012.01.19,5.3,0.2,2.9,54.4,1012.1
2012.01.20,5.4,0.5,3.4,61,1012.5
2012.01.21,2.4,0.1,2.8,60.3,1011.1
2012.01.22,-7.7,,4.2,37.9,1014.3
2012.01.23,-9.6,,3.4,33.3,1015.9
2012.01.24,-7.3,1.6,2.5,39.9,1013.2
2012.01.25,-8.2,,3.1,41.3,1013.4
2012.01.26,-2.9,0,2.5,54.5,1013.5
2012.01.27,-0.9,0,2.5,64.6,1013.4
2012.01.28,-1.8,,2.5,24.4,1017
2012.01.29,-2.8,,2.8,23.4,1018.6
2012.01.30,-5.6,,2.8,22.4,1018.9
2012.01.31,-4.7,3.9,3.1,48.4,1010.5
2012.02.01,-12.8,,3.9,47.9,1015.5
2012.02.02,-13.7,,3.4,44.4,1019.6
2012.02.03,-8.6,0.1,2.3,54.3,1015.5
2012.02.04,-3,0.2,2.3,48.5,1014.9
2012.02.05,-0.9,,1.4,36.1,1013.6
2012.02.06,0.9,0.2,2.4,50.6,1006.2
2012.02.07,-8.7,0,5.2,42.3,1008.8
2012.02.08,-8,,3.5,39.1,1011.6
2012.02.09,-4.5,,2.5,48.9,1015
2012.02.10,-3.5,0,2.8,46.4,1015.7
2012.02.11,-3.8,,2.6,42.5,1018.6
2012.02.12,-0.1,,1.8,34.4,1019.3
2012.02.13,3.1,,2.1,26.3,1013.5
2012.02.14,3,,2.5,48.9,1010.3
2012.02.15,-1.3,,3.7,31.5,1012.3
2012.02.16,-2.8,,3.5,32.4,1012.6
2012.02.17,-6.4,,4.4,35.1,1013.5
2012.02.18,-6.8,,3.4,38.9,1016.2
2012.02.19,-4.4,,2.4,39.6,1017
2012.02.20,-0.2,,2.6,56.8,1016
2012.02.21,2.3,,1.9,59.1,1013.1
2012.02.22,5.8,,2.4,46.6,1006.5
2012.02.23,4.4,0.3,3.1,64.4,1004
2012.02.24,4.3,,3.2,61.3,1007.1
2012.02.25,1.2,,3.8,57.4,1007.4
